federal_state,administrative_district,district,verb,municipality,city,postal_code,area_m2,total_population,male_population,female_population,population_density_km2,municipality_type,rental_level,average_price_m2,price_index_housing_costs,longitude,latitude,Population_Difference,male_to_female_ratio
9,6,77,157,157,Marktheidenfeld,97828,35.7,11388,5510,5878,319,0.0,1.0,2571.5,110.5,9.600307,49.844144,-368,0.9373936713167744
8,3,35,5001,22,Engen,78234,70.56,11355,5637,5718,161,0.0,1.0,2407.902263880467,109.5,8.772115,47.854017,-81,0.9858342077649528
9,5,71,193,193,Rothenburg ob der Tauber,91541,41.67,11347,5461,5886,272,0.0,3.0,2577.7704967833924,110.5,10.179283,49.377149,-425,0.9277947672443085
9,6,79,170,170,Ochsenfurt,97199,63.57,11346,5629,5717,178,0.0,2.0,2413.0,110.5,10.060849,49.665427,-88,0.9846073115270246
8,3,17,153,153,Rheinau,77866,73.5,11343,5723,5620,154,0.0,2.0,2474.8946879301366,109.5,7.939856,48.664363,103,1.0183274021352313
8,1,19,5005,84,Welzheim,73642,37.99,11335,5553,5782,298,0.0,1.0,2526.402263880467,109.5,9.63467,48.874336,-229,0.9603943272224144
7,1,37,5008,216,Mülheim-Kärlich,56218,16.42,11312,5578,5734,689,0.0,1.0,2431.0,109.8,7.497417,50.38682,-156,0.9727938611789326
3,2,57,5403,6,Bad Nenndorf,31542,23.22,11289,5389,5900,486,0.0,1.0,2229.5939562822605,110.0,9.374996,52.339433,-511,0.9133898305084746
9,7,73,144,144,Lauingen (Donau),89415,44.39,11229,5636,5593,253,0.0,1.0,2462.5,110.5,10.429935,48.570341,43,1.007688181655641
5,7,54,52,52,Werther (Westf.),33824,35.42,11229,5515,5714,317,0.0,3.0,1829.6821583030323,110.4,8.411163,52.072545,-199,0.9651732586629331
8,3,16,5004,17,Herbolzheim,79336,35.48,11224,5619,5605,316,0.0,1.0,3244.0,109.5,7.777447,48.222221,14,1.0024977698483497
7,1,41,5003,29,Diez,65582,12.41,11211,5753,5458,903,0.0,1.0,2929.1672793215403,109.8,8.001978,50.385738,295,1.054049102235251
3,1,54,19,19,Schöningen,38364,35.47,11209,5473,5736,316,0.0,1.0,2263.8439562822605,110.0,10.967701,52.141775,-263,0.9541492329149233
5,5,54,32,32,Isselburg,46419,42.8,11208,5630,5578,262,0.0,4.0,1968.5,110.4,6.46301,51.833522,52,1.0093223377554679
12,0,69,20,20,Bad Belzig,14806,236.09,11172,5451,5721,47,0.0,1.0,1286.2123256447667,110.7,12.586743,52.140642,-270,0.9528054535920294
5,9,62,8,8,Balve,58802,74.81,11143,5541,5602,149,0.0,1.0,1762.4473102036936,110.4,7.864187,51.330545,-61,0.9891110317743663
9,2,72,151,151,Waldkirchen,94065,80.01,11143,5501,5642,139,0.0,2.0,1934.0,110.5,13.599855,48.730908,-141,0.9750088621056363
14,5,21,5133,590,Stollberg/Erzgeb.,9366,38.99,11139,5328,5811,286,0.0,2.0,1513.3513957730029,110.3,12.786017,50.726686,-483,0.9168817759421787
6,5,32,3,3,Braunfels,35619,47.28,11131,5341,5790,235,0.0,3.0,1994.402127420879,109.8,8.38959,50.514702,-449,0.9224525043177892
8,3,17,5003,34,Gengenbach,77723,61.9,11116,5408,5708,180,0.0,2.0,3244.0,109.5,8.013343,48.405617,-300,0.9474421864050455
8,1,15,42,42,Rutesheim,71277,16.22,11056,5469,5587,682,0.0,2.0,2932.1446879301366,109.5,8.945152,48.809882,-118,0.978879541793449
8,4,26,5007,97,Riedlingen,88499,64.96,11029,5606,5423,170,0.0,1.0,2455.152263880467,109.5,9.517274,48.234296,183,1.0337451595058087
6,4,33,4,4,Gernsheim,64579,40.11,11024,5464,5560,275,0.0,2.0,3097.0,109.8,8.493249,49.752294,-96,0.9827338129496402
9,2,76,138,138,Regen,94209,65.14,11005,5481,5524,169,0.0,2.0,2568.778072733723,110.5,13.126196,48.970244,-43,0.9922157856625634
8,1,36,42,42,Lorch,73547,34.28,11003,5550,5453,321,0.0,2.0,1874.5,109.5,9.689403,48.797029,97,1.0177883733724555
12,0,61,540,540,Wildau,15745,9.11,10984,5458,5526,1206,0.0,4.0,2823.439597793782,110.7,13.636571,52.321356,-68,0.9876945349258053
8,4,17,25,25,Haigerloch,72401,76.44,10968,5456,5512,143,0.0,1.0,2016.5,109.5,8.804191,48.366535,-56,0.9898403483309144
5,9,74,36,36,Rüthen,59602,158.15,10957,5625,5332,69,0.0,4.0,1848.924582352709,110.4,8.431127,51.491486,293,1.0549512378094523
16,0,74,5052,18,Eisenberg,7607,24.67,10957,5326,5631,444,0.0,2.0,1208.5,110.9,11.901344,50.967554,-305,0.9458355531877108
14,5,24,5128,160,Lichtenstein/Sa.,9350,15.47,10946,5232,5714,708,0.0,1.0,1635.6089717233335,110.3,12.630844,50.756298,-482,0.9156457822891144
8,1,17,5006,15,Donzdorf,73072,39.82,10927,5501,5426,274,0.0,2.0,2479.6446879301366,109.5,9.811046,48.686613,75,1.0138223368964245
8,2,35,5001,6,Altensteig,72213,53.19,10916,5570,5346,205,0.0,2.0,2327.0,109.5,8.601974,48.584389,224,1.0419004863449308
8,3,16,5004,20,Kenzingen,79341,36.93,10908,5379,5529,295,0.0,1.0,2440.402263880467,109.5,7.769903,48.193031,-150,0.9728703201302225
15,0,85,230,230,Osterwieck,38835,212.91,10898,5531,5367,51,0.0,1.0,1258.0,110.7,10.706798,51.972545,164,1.0305571082541458
9,5,73,120,120,Langenzenn,90579,46.33,10887,5268,5619,235,0.0,2.0,2457.278072733723,110.5,10.794782,49.493317,-351,0.9375333689268553
1,0,61,29,29,Glückstadt,25348,22.75,10885,5279,5606,478,0.0,2.0,2753.056349449769,109.4,9.423724,53.787808,-327,0.9416696396717802
9,6,72,127,127,Hammelburg,97762,128.88,10883,5403,5480,84,0.0,1.0,1943.0,110.5,9.89097,50.115381,-77,0.9859489051094891
5,7,74,28,28,Lichtenau,33165,192.57,10867,5574,5293,56,0.0,1.0,1475.1973102036936,110.4,8.895788,51.616847,281,1.0530889854524843
6,4,34,10,10,Steinbach (Taunus),61449,4.4,10846,5249,5597,2465,0.0,3.0,4703.0,109.8,8.5721,50.167692,-348,0.9378238341968912
14,5,21,450,450,Oelsnitz/Erzgeb.,9376,26.28,10837,5258,5579,412,0.0,2.0,1634.1013957730029,110.3,12.706087,50.724284,-321,0.9424628069546513
3,2,54,5406,43,Gronau (Leine),31028,88.39,10832,5322,5510,123,0.0,1.0,2226.0,110.0,9.774244,52.084178,-188,0.9658802177858439
13,0,76,14,14,Boizenburg/ Elbe,19258,47.42,10829,5367,5462,228,0.0,5.0,1692.1970372845317,111.0,10.722631,53.374248,-95,0.9826071036250458
6,4,35,1,1,Bad Orb,63619,47.75,10725,5129,5596,225,0.0,1.0,2274.5,109.8,9.348206,50.227786,-467,0.9165475339528234
14,6,25,5207,40,Bischofswerda,1877,46.21,10686,5088,5598,231,0.0,4.0,1157.8362438723489,110.3,14.247616,51.144952,-510,0.9088960342979635
9,4,78,165,165,Bad Staffelstein,96231,99.51,10683,5200,5483,107,0.0,1.0,2437.5,110.5,10.999853,50.10147,-283,0.9483859201167244
3,4,59,15,15,Dissen am Teutoburger Wald,49201,31.9,10638,5374,5264,333,0.0,2.0,2324.58638033193,110.0,8.201339,52.114735,110,1.0208966565349544
6,6,34,3,3,Felsberg,34587,83.32,10633,5265,5368,128,0.0,2.0,1526.5,109.8,9.422077,51.134766,-103,0.9808122205663189
1,0,56,2,2,Barmstedt,25355,17.17,10630,5204,5426,619,0.0,3.0,2873.2987734994385,109.4,9.768595,53.790385,-222,0.9590858827865831
16,0,69,43,43,Schleusingen,98553,125.59,10620,5233,5387,85,0.0,1.0,1345.5,110.9,10.749262,50.509068,-154,0.9714126601076666
15,0,90,546,546,Tangerhütte,39517,295.17,10599,5269,5330,36,0.0,3.0,1946.9471737441054,110.7,11.697357,52.407425,-61,0.9885553470919325
3,4,56,5402,14,Neuenhaus,49828,31.37,10561,5289,5272,337,0.0,6.0,2405.0560765306145,110.0,6.959226,52.541454,17,1.0032245827010622
3,4,59,4,4,Bad Iburg,49186,36.47,10559,5095,5464,290,0.0,1.0,2168.0,110.0,8.045253,52.156471,-369,0.9324670571010248
1,0,58,34,34,Büdelsdorf,24782,6.48,10546,5013,5533,1627,0.0,3.0,3786.7987734994385,109.4,9.677817,54.315687,-520,0.9060184348454726
3,4,54,5409,57,Werlte,49757,63.81,10539,5410,5129,165,0.0,2.0,2043.8363803319298,110.0,7.616105,52.81632,281,1.054786508091246
13,0,74,26,26,Grevesmühlen,23936,52.38,10538,5127,5411,201,0.0,1.0,2077.0,111.0,11.184913,53.864458,-284,0.9475143226760303
8,3,16,5005,12,Endingen am Kaiserstuhl,79346,26.7,10532,5219,5313,394,0.0,1.0,2527.402263880467,109.5,7.701325,48.142314,-94,0.9823075475249389
14,5,22,140,140,Flöha,9557,27.76,10516,5062,5454,379,0.0,1.0,1408.3589717233335,110.3,13.072994,50.858511,-392,0.9281261459479281
9,7,74,121,121,Burgau,89331,25.92,10509,5300,5209,405,0.0,1.0,2799.0,110.5,10.406193,48.431944,91,1.0174697638702246
8,2,35,5008,79,Bad Wildbad,75323,105.22,10495,5211,5284,100,0.0,2.0,2417.1446879301366,109.5,8.551041,48.749188,-73,0.9861847085541257
15,0,86,55,55,Gommern,39245,160.11,10485,5093,5392,65,0.0,1.0,1714.7123256447667,110.7,11.825518,52.073221,-299,0.9445474777448071
14,5,22,5102,60,Burgstädt,9217,25.88,10475,5099,5376,405,0.0,2.0,1161.0,110.3,12.805883,50.920143,-277,0.9484747023809523
14,5,21,460,460,Olbernhau,9526,125.35,10458,5138,5320,83,0.0,1.0,1226.1089717233335,110.3,13.339236,50.659281,-182,0.9657894736842105
6,5,31,13,13,Lollar,35457,21.39,10454,5168,5286,489,0.0,4.0,2452.5,109.8,8.705492,50.650039,-118,0.9776768823306848
8,2,35,80,80,Wildberg,72218,56.68,10443,5325,5118,184,0.0,2.0,2572.8946879301366,109.5,8.746753,48.625146,207,1.0404454865181711
5,3,58,44,44,Nideggen,52385,65.04,10419,5088,5331,160,0.0,2.0,1971.0,110.4,6.484282,50.692254,-243,0.9544175576814856
9,2,77,145,145,Simbach a.Inn,84359,47.33,10416,5056,5360,220,0.0,5.0,2683.7553448827384,110.5,13.015233,48.262787,-304,0.9432835820895522
15,0,88,65,65,Braunsbedra,6242,74.4,10401,5188,5213,140,0.0,3.0,1594.6971737441054,110.7,11.883678,51.283795,-25,0.9952042969499328
13,0,71,29,29,Demmin,17109,82.06,10395,4939,5456,127,0.0,2.0,1132.0,111.0,13.038196,53.905543,-517,0.905241935483871
6,5,34,16,16,Neustadt (Hessen),35279,56.86,10393,5568,4825,183,0.0,1.0,1809.4172793215403,109.8,9.114982,50.852589,743,1.1539896373056995
14,6,27,180,180,Nossen,1683,122.74,10389,5196,5193,85,0.0,2.0,1033.1013957730029,110.3,13.299465,51.058625,3,1.000577700751011
8,1,25,5009,69,Neuenstadt am Kocher,74196,41.17,10372,5189,5183,252,0.0,6.0,3085.0,109.5,9.330987,49.237185,6,1.0011576307158017
6,4,35,28,28,Steinau an der Straße,36396,104.86,10371,5129,5242,99,0.0,6.0,2037.8793995698943,109.8,9.461969,50.313016,-113,0.9784433422357879
7,3,39,5006,42,Nieder-Olm,55268,11.22,10362,5001,5361,924,0.0,1.0,2778.1672793215403,109.8,8.203097,49.909864,-360,0.9328483491885842
8,4,36,8,8,Aulendorf,88326,52.33,10338,5202,5136,198,0.0,1.0,2824.5,109.5,9.638492,47.951301,66,1.0128504672897196
9,6,76,122,122,Erlenbach a.Main,63906,16.31,10326,5126,5200,633,0.0,1.0,2459.0356486840537,110.5,9.160594,49.802337,-74,0.9857692307692307
8,1,16,5008,70,Weilheim an der Teck,73235,26.51,10324,5167,5157,389,0.0,2.0,3632.5,109.5,9.537362,48.615689,10,1.0019391118867558
3,1,59,3,3,Bad Lauterberg im Harz,37431,41.56,10297,4957,5340,248,0.0,5.0,2405.063652480945,110.0,10.46544,51.626737,-383,0.9282771535580524
15,0,90,550,550,Tangermünde,39590,89.99,10283,4903,5380,114,0.0,1.0,2110.4623256447667,110.7,11.973666,52.549088,-477,0.9113382899628253
6,4,37,16,16,Oberzent,64760,165.61,10280,5117,5163,62,0.0,1.0,1636.0,109.8,8.9735,49.567461,-46,0.9910904512880109
9,2,78,118,118,Bogen,94327,49.74,10278,5139,5139,207,0.0,1.0,2570.2856486840537,110.5,12.689145,48.909881,0,1.0
8,3,26,5,5,Blumberg,78176,98.72,10256,5171,5085,104,0.0,1.0,2083.0,109.5,8.534256,47.839705,86,1.016912487708948
15,0,88,305,305,Querfurt,6268,155.62,10256,4948,5308,66,0.0,3.0,1607.9471737441054,110.7,11.597433,51.37863,-360,0.9321778447626224
8,1,17,5006,49,Süßen,73079,12.79,10248,5111,5137,801,0.0,4.0,3070.6295360294826,109.5,9.757236,48.680177,-26,0.9949386801635196
7,1,32,5009,6,Betzdorf,57518,9.56,10223,5024,5199,1069,0.0,2.0,1651.0,109.8,7.882849,50.77617,-175,0.9663396807078284
3,2,56,25,25,Rehburg-Loccum,31547,99.97,10199,5132,5067,102,0.0,1.0,1913.0939562822605,110.0,9.225712,52.470153,65,1.012828103414249
9,1,76,114,114,Beilngries,92339,100.02,10195,5196,4999,102,0.0,1.0,3467.5,110.5,11.471047,49.03653,197,1.0394078815763153
1,0,54,5489,88,Niebüll,25899,30.63,10192,4902,5290,333,0.0,4.0,2609.791197549115,109.4,8.860437,54.822786,-388,0.9266540642722118
9,4,75,154,154,Münchberg,95213,68.78,10179,4938,5241,148,0.0,4.0,1350.0,110.5,11.789822,50.191739,-303,0.9421866056096165
16,0,62,5054,66,Bleicherode,99752,108.17,10163,5073,5090,94,0.0,2.0,2097.8814266551562,110.9,10.609569,51.472501,-17,0.9966601178781925
16,0,77,32,32,Meuselwitz,4610,53.66,10117,4877,5240,189,0.0,4.0,1016.0,110.9,12.29949,51.04228,-363,0.9307251908396946
8,1,36,5006,28,Heubach,73540,25.78,10063,4960,5103,390,0.0,2.0,2737.6446879301366,109.5,9.934626,48.78878,-143,0.9719772682735646
6,4,39,13,13,Rüdesheim am Rhein,65385,51.41,10054,4980,5074,196,0.0,2.0,2305.4097033712096,109.8,7.926648,49.979366,-94,0.9814741821048483
6,5,35,16,16,Schotten,63679,133.56,10045,5105,4940,75,0.0,2.0,1493.0,109.8,9.124329,50.502258,165,1.0334008097165992
9,6,77,131,131,Gemünden a.Main,97737,75.06,10041,5016,5025,134,0.0,3.0,2442.0204967833924,110.5,9.700757,50.051307,-9,0.9982089552238806
12,0,72,426,426,Trebbin,14959,126.36,10016,5051,4965,79,0.0,4.0,1757.189597793782,110.7,13.217345,52.218103,86,1.0173212487411882
1,0,60,92,92,Wahlstedt,23812,15.75,9998,4848,5150,635,0.0,4.0,2143.0,109.4,10.214464,53.952343,-302,0.9413592233009709
8,4,37,5002,76,Mengen,88512,49.82,9995,5020,4975,201,0.0,4.0,2699.8795360294826,109.5,9.329165,48.048768,45,1.0090452261306533
16,0,65,3,3,Bad Frankenhausen/Kyffhäuser,6567,91.06,9995,4936,5059,110,0.0,1.0,1173.889002605487,110.9,11.100746,51.357318,-123,0.9756868946432101
6,4,40,17,17,Niddatal,61194,40.25,9988,4941,5047,248,0.0,2.0,2921.5,109.8,8.815266,50.29758,-106,0.9789974242124034
6,6,34,7,7,Gudensberg,34281,46.49,9983,4966,5017,215,0.0,1.0,1825.1672793215403,109.8,9.366029,51.178409,-51,0.9898345624875423
10,0,41,511,511,Friedrichsthal,66299,8.99,9958,4836,5122,1108,0.0,1.0,1549.5,109.2,7.09686,49.32234,-286,0.9441624365482234
14,5,23,5122,300,Oelsnitz/Vogtl.,8606,53.66,9951,4843,5108,185,0.0,1.0,1206.8589717233335,110.3,12.100476,50.39717,-265,0.9481205951448708
6,4,37,1,1,Bad König,64732,46.73,9951,4798,5153,213,0.0,2.0,2128.0,109.8,9.005106,49.743868,-355,0.9311080923733748
8,1,16,81,81,Aichtal,72631,23.6,9951,4985,4966,422,0.0,2.0,2737.8946879301366,109.5,9.236006,48.621,19,1.0038260169150222
3,3,60,5407,2,Bad Bevensen,29549,48.37,9943,4568,5375,206,0.0,2.0,2011.5,110.0,10.575419,53.080198,-807,0.8498604651162791
7,1,41,5010,6,Bad Ems,56130,15.41,9936,4819,5117,645,0.0,3.0,2713.402127420879,109.8,7.712321,50.33497,-298,0.9417627516122729
1,0,55,33,33,Oldenburg in Holstein,23758,39.69,9922,4764,5158,250,0.0,2.0,2493.306349449769,109.4,10.88815,54.293241,-394,0.9236138037999224
6,5,35,15,15,Schlitz,36110,142.06,9892,4939,4953,70,0.0,4.0,1379.5,109.8,9.558584,50.675319,-14,0.9971734302442964
9,5,71,165,165,Heilsbronn,91560,62.23,9875,4904,4971,159,0.0,1.0,2341.5356486840537,110.5,10.786643,49.339366,-67,0.9865218265942466
12,0,61,332,332,Mittenwalde,15749,99.13,9854,4991,4863,99,0.0,1.0,2991.0,110.7,13.536256,52.264886,128,1.0263212009047913
3,2,54,8,8,Bockenem,31167,109.96,9830,4942,4888,89,0.0,3.0,1960.5788043815992,110.0,10.128926,52.009625,54,1.0110474631751227
13,0,75,105,105,Pasewalk,17309,55.21,9811,4658,5153,178,0.0,2.0,1545.2197651355164,111.0,13.990282,53.505112,-495,0.9039394527459732
12,0,64,29,29,Altlandsberg,15345,106.6,9808,4833,4975,92,0.0,3.0,3097.0,110.7,13.728164,52.566902,-142,0.9714572864321608
6,5,31,10,10,Laubach,35321,97.01,9801,4780,5021,101,0.0,2.0,1778.4097033712096,109.8,8.99015,50.542551,-241,0.952001593308106
8,2,35,5004,8,Bad Liebenzell,75378,33.78,9795,4817,4978,290,0.0,2.0,2605.3946879301366,109.5,8.73361,48.771372,-161,0.967657693852953
3,3,57,51,51,Visselhövede,27374,159.2,9792,4793,4999,62,0.0,1.0,1558.0,110.0,9.580361,52.985561,-206,0.9587917583516703
15,0,85,228,228,Oberharz am Brocken,38875,271.52,9754,4781,4973,36,0.0,1.0,1675.2123256447667,110.7,10.803213,51.769516,-192,0.9613915141765534
15,0,88,216,216,Wettin-Löbejün,6193,127.14,9747,4807,4940,77,0.0,2.0,1265.0,110.7,11.901719,51.637419,-133,0.9730769230769231
7,1,31,5003,6,Bad Breisig,53498,19.93,9740,4774,4966,489,0.0,2.0,2431.9097033712096,109.8,7.298459,50.509814,-192,0.9613370922271446
3,4,59,5403,17,Fürstenau,49584,78.64,9736,4771,4965,124,0.0,1.0,1983.3439562822605,110.0,7.674799,52.516666,-194,0.9609264853977845
7,3,31,5007,55,Osthofen,67574,18.62,9736,4777,4959,523,0.0,4.0,2598.0,109.8,8.322551,49.703765,-182,0.9632990522282718
3,1,55,3,3,Dassel,37586,113.24,9698,4818,4880,86,0.0,2.0,2030.5863803319298,110.0,9.687833,51.803,-62,0.9872950819672132
3,3,55,9,9,Bleckede,21354,140.65,9694,4661,5033,69,0.0,3.0,2143.5,110.0,10.732726,53.291349,-372,0.926087820385456
15,0,81,280,280,Klötze,38486,278.76,9680,4771,4909,35,0.0,1.0,1663.2123256447667,110.7,11.161472,52.626213,-138,0.9718883683031168
14,6,25,200,200,Großröhrsdorf,1900,40.94,9679,4769,4910,236,0.0,2.0,1236.1013957730029,110.3,14.024289,51.143211,-141,0.9712830957230143
14,7,29,70,70,Brandis,4821,34.89,9676,4791,4885,277,0.0,2.0,1219.3513957730029,110.3,12.609467,51.333915,-94,0.9807574206755374
16,0,67,5050,53,Ohrdruf,99885,113.6,9613,4790,4823,85,0.0,3.0,1319.0,110.9,10.722582,50.780014,-33,0.9931577856106159
3,3,54,5407,18,Lüchow (Wendland),29439,89.46,9612,4641,4971,107,0.0,1.0,1764.0939562822605,110.0,11.161706,52.967743,-330,0.9336149668074833
9,3,75,148,148,Hemau,93155,122.34,9599,4947,4652,78,0.0,2.0,2373.278072733723,110.5,11.781339,49.053299,295,1.0634135855546
13,0,73,35,35,Grimmen,18507,50.51,9586,4481,5105,190,0.0,2.0,1531.5,111.0,13.043192,54.113133,-624,0.8777668952007835
15,0,90,415,415,Osterburg (Altmark),39606,229.81,9580,4603,4977,42,0.0,1.0,1860.9623256447667,110.7,11.753617,52.787899,-374,0.9248543299176211
9,6,76,139,139,Miltenberg,63897,60.25,9566,4650,4916,159,0.0,3.0,2592.5,110.5,9.257405,49.701266,-266,0.9458909682668837
3,1,55,1,1,Bad Gandersheim,37581,90.85,9552,4624,4928,105,0.0,2.0,2075.58638033193,110.0,10.024463,51.870567,-304,0.9383116883116883
14,5,24,320,320,Wilkau-Haßlau,8112,12.65,9534,4520,5014,754,0.0,1.0,1840.8589717233335,110.3,12.515553,50.673643,-494,0.9014758675708018
14,6,28,360,360,Sebnitz,1855,88.23,9522,4665,4857,108,0.0,1.0,1077.5,110.3,14.269264,50.972858,-192,0.9604694255713403
12,0,67,481,481,Storkow (Mark),15859,180.72,9512,4686,4826,53,0.0,2.0,1616.204749694436,110.7,13.932683,52.257122,-140,0.9709904682967261
7,1,43,5003,32,Höhr-Grenzhausen,56203,15.88,9509,4583,4926,599,0.0,1.0,2612.1672793215403,109.8,7.66835,50.434108,-343,0.9303694681282988
12,0,61,320,320,Luckau,15926,207.44,9501,4700,4801,46,0.0,1.0,1680.0,110.7,13.642563,51.832852,-101,0.9789627161008123
15,0,85,190,190,Ilsenburg (Harz),38871,62.97,9477,4661,4816,151,0.0,2.0,1966.704749694436,110.7,10.679796,51.865815,-155,0.9678156146179402
9,7,73,5718,182,Wertingen,86637,51.88,9470,4732,4738,183,0.0,3.0,2241.5204967833924,110.5,10.640403,48.557831,-6,0.9987336428872943
15,0,91,160,160,Kemberg,6901,235.27,9467,4696,4771,40,0.0,3.0,1211.5,110.7,12.633727,51.772478,-75,0.9842800251519598
9,1,71,132,132,Töging a.Inn,84513,13.65,9465,4642,4823,693,0.0,5.0,3111.2553448827384,110.5,12.586743,48.254645,-181,0.9624714907733776
6,5,33,13,13,Runkel,65594,43.71,9457,4733,4724,216,0.0,2.0,2243.9097033712096,109.8,8.156881,50.405383,9,1.0019051651143098
15,0,84,235,235,Hohenmölsen,6679,75.32,9457,4590,4867,126,0.0,3.0,1662.1971737441054,110.7,12.099888,51.156346,-277,0.943086089993836
9,3,76,149,149,Nittenau,93149,98.73,9449,4751,4698,96,0.0,1.0,2092.5,110.5,12.268896,49.196567,53,1.0112813963388676
16,0,66,69,69,Steinbach-Hallenberg,98587,76.73,9408,4631,4777,123,0.0,1.0,2215.889002605487,110.9,10.568215,50.699769,-146,0.9694368850743145
9,7,74,5730,143,Ichenhausen,89335,34.27,9372,4808,4564,273,0.0,3.0,2334.7704967833924,110.5,10.305508,48.372441,244,1.0534618755477652
12,0,60,280,280,Werneuchen,16356,117.02,9369,4678,4691,80,0.0,4.0,2612.0,110.7,13.57961,52.576115,-13,0.9972287358772117
9,4,75,162,162,Rehau,95111,80.33,9369,4571,4798,117,0.0,1.0,2405.0356486840537,110.5,12.035833,50.248373,-227,0.952688620258441
5,7,66,52,52,Lügde,32676,88.64,9364,4618,4746,106,0.0,1.0,1578.1973102036936,110.4,9.245996,51.957888,-128,0.9730299199325748
7,3,33,5002,19,Eisenberg (Pfalz),67304,18.75,9362,4674,4688,499,0.0,1.0,2167.0,109.8,8.07207,49.557834,-14,0.9970136518771331
3,2,57,28,28,Obernkirchen,31683,32.45,9360,4695,4665,288,0.0,1.0,2139.3439562822605,110.0,9.130876,52.270718,30,1.0064308681672025
14,7,29,430,430,Zwenkau,4442,46.3,9332,4601,4731,202,0.0,2.0,2381.5,110.3,12.327259,51.217549,-130,0.9725216656098077
1,0,55,21,21,Heiligenhafen,23774,18.32,9330,4461,4869,509,0.0,2.0,2728.556349449769,109.4,10.974623,54.373048,-408,0.9162045594577942
13,0,75,5559,131,Torgelow,17358,72.19,9307,4568,4739,129,0.0,4.0,1481.2046132348623,111.0,13.978606,53.599818,-171,0.9639164380671028
5,5,66,88,88,Tecklenburg,49545,70.49,9288,4617,4671,132,0.0,1.0,2183.5,110.4,7.814244,52.219392,-54,0.9884393063583815
9,2,75,124,124,Bad Griesbach i.Rottal,94086,70.13,9285,4597,4688,132,0.0,3.0,2567.2704967833924,110.5,13.192962,48.451913,-91,0.9805887372013652
12,0,62,5031,24,Bad Liebenwerda,4924,138.88,9284,4529,4755,67,0.0,2.0,1187.204749694436,110.7,13.394139,51.515956,-226,0.9524710830704521
9,3,73,126,126,Freystadt,92342,80.56,9265,4763,4502,115,0.0,1.0,2361.5356486840537,110.5,11.328203,49.199011,261,1.0579742336739226
8,4,26,5006,87,Ochsenhausen,88416,59.96,9261,4739,4522,154,0.0,1.0,2686.0,109.5,9.974997,48.063201,217,1.0479876160990713
7,1,37,5008,228,Weißenthurm,56575,3.99,9259,4745,4514,2321,0.0,4.0,4283.394551470556,109.8,7.455206,50.415706,231,1.0511741249446167
5,7,54,4,4,Borgholzhausen,33829,55.99,9253,4604,4649,165,0.0,1.0,1559.9473102036936,110.4,8.300771,52.101931,-45,0.9903204990320499
14,6,26,370,370,Niesky,2906,53.82,9249,4433,4816,172,0.0,1.0,1188.0,110.3,14.823061,51.293789,-383,0.9204734219269103
9,4,79,169,169,Wunsiedel,95632,54.88,9243,4520,4723,168,0.0,2.0,2549.278072733723,110.5,12.002966,50.037027,-203,0.9570188439551133
9,7,79,201,201,Rain,86641,77.13,9238,4604,4634,120,0.0,3.0,3016.0,110.5,10.921054,48.690496,-30,0.9935261113508848
7,3,34,5004,13,Kandel,76870,26.69,9212,4501,4711,345,0.0,2.0,2488.1597033712096,109.8,8.192761,49.081369,-210,0.9554234769687965
3,4,61,4,4,Elsfleth,26931,115.19,9204,4683,4521,80,0.0,1.0,1793.0,110.0,8.457116,53.237137,162,1.0358327803583278
13,0,73,80,80,Sassnitz,18546,47.41,9199,4362,4837,194,0.0,2.0,1552.2197651355164,111.0,13.634476,54.51304,-475,0.901798635517883
3,2,54,14,14,Elze,31008,47.81,9176,4548,4628,192,0.0,1.0,2015.5939562822605,110.0,9.735897,52.121655,-80,0.982713915298185
15,0,82,440,440,Zörbig,6780,113.69,9153,4516,4637,81,0.0,4.0,1093.0,110.7,12.122807,51.628453,-121,0.9739055423765366
12,0,68,264,264,Kyritz,16866,157.38,9152,4442,4710,58,0.0,2.0,1549.704749694436,110.7,12.396931,52.940717,-268,0.943099787685775
